,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
857,0.4606076,1.015505,-0.5752349,1.0313586,1.7152169,0.008623151,1.1562854,2.02255,0.09501826,0.98776144,1.4449763,1.1334226,0.5533916,0.81925875,1.2890543,0.3345899,1.548116,-0.26370648,1.1937957,0.47280407,0.3818482,0.21365425,0.298781,0.30118817,-0.18821254,-0.09572298,-0.08245336,-0.32409093,-0.7522192,-0.056739464,-0.45258832,-1.049624,-0.3380807,-0.85379046,-0.6149709,0.022357527,0.6154473,0.2200403,0.75561506,-0.92131543
858,0.8573657,0.5934907,-0.45620638,0.7270902,1.4448818,-0.16614108,0.7664305,1.510417,-0.13930985,0.95772904,0.71153545,1.063675,0.43228307,0.22257622,1.413491,0.22603238,0.86733717,-0.8518907,0.6442356,0.2250136,-0.26316294,0.64625967,-0.060607478,-0.4745537,-0.48862034,-0.46626753,-0.5397872,-0.43476894,-1.2224121,-0.48872727,-0.18727125,-0.30392608,0.20072939,-0.30698228,0.39618897,0.7575979,0.5834258,0.72375053,0.9405328,0.057173133
859,0.22752216,0.5396471,-0.6526439,1.0689858,1.3166078,-0.026009887,0.84383696,1.4782197,0.22762714,0.8998844,1.3379643,1.3851576,0.33770487,0.52100176,1.3886873,0.195525,1.3331918,-0.64214647,0.900349,0.2977854,-0.21935886,0.5862122,0.3471449,0.11294224,-0.628548,-0.18096547,-0.17833203,-0.19868076,-0.95641774,-0.14886592,-0.16743824,-0.73606545,-0.24179138,-0.74519765,-0.76521844,-0.16955116,0.0021221598,-0.13609369,0.53794,-0.50025797
860,-0.2953566,1.155482,0.34862643,0.91371435,1.4058282,0.083978824,1.4734186,1.4004,0.9565693,0.7411431,0.4492743,0.9234902,0.32178277,0.117775805,0.73032886,0.54163665,0.94782543,-0.38501802,0.79128253,0.43452218,-0.22826779,0.25743416,0.26755214,0.49744743,0.2071045,0.88774496,0.42614216,1.0162023,0.22427219,0.13943422,0.27046946,-0.35530692,-0.16137812,-0.53002554,-0.5030306,-0.42718583,-0.28733873,-0.16476947,-0.49385265,-1.2827307
861,-0.75814986,1.3085002,0.7931448,1.3579184,1.9943377,0.8693826,2.3792057,1.7390052,1.4830668,1.9023398,1.1820643,2.697533,1.1719487,0.94671136,1.4775367,0.4839518,1.548863,0.08453152,1.3607235,0.72054887,0.44088224,0.6905783,0.47293565,0.4677667,-0.17965813,0.6773009,-0.6007349,0.7551428,-0.2969381,0.33281794,0.25254488,-0.19447455,0.047494125,-0.16099474,-0.25068608,0.007223012,-0.043100834,-0.049839657,-0.16555694,-0.85579675
862,-0.3176103,0.91532934,0.38758168,0.93284214,1.7007576,0.76171434,1.38592,1.7165821,1.3975382,0.85321087,1.0992638,1.8412883,1.3004287,0.72467697,1.5338359,0.78154236,1.2190765,0.04787055,1.1265048,0.5065691,0.45976406,0.39341927,0.48119217,0.37782022,-0.3725922,0.25599337,-0.6667286,-0.020848328,-0.3641778,0.18580681,0.1889822,-0.40090758,-0.06301216,-0.7454809,-0.4915121,-0.7701401,-0.49352896,-0.55738634,-0.41806632,-1.1218275
863,-0.34670904,1.7926815,0.45925173,1.0695549,1.7480835,0.7365439,1.5101177,1.2558228,0.9138668,1.0739174,0.6273552,0.7078922,0.2333774,0.4016596,0.5164918,0.40532488,1.3028848,-0.6429775,1.2233202,0.26993978,-0.21977581,0.058431063,0.5385233,1.1499153,0.89249414,1.3072634,0.30641058,1.0069859,-0.24363425,0.15685637,0.3516225,0.2977735,-0.07156605,-0.20175251,-1.0015714,-0.6123595,-0.74269855,-0.49070698,-1.0824362,-1.2233746
864,0.19986872,0.5309788,0.4417009,0.71222836,1.4398844,0.5020807,1.4255415,1.5067414,1.1631211,0.7387776,0.9148004,1.8065528,1.214007,0.32752958,1.6604455,0.39263883,1.4679317,0.09754762,1.763963,0.75481164,0.07376799,0.95229226,0.5013147,0.19935907,0.51797444,-0.19831535,0.045279086,-0.015556857,-0.35034326,-0.0018717772,0.40176103,-0.4543259,0.36526927,-0.92447597,0.11893046,-0.16825946,0.66879624,-0.24591775,0.41730586,-0.94552946
865,0.23200788,0.42594156,0.4571983,0.3134386,1.4689807,0.76792675,1.3615983,1.6034355,1.1672317,1.0425528,1.0146307,1.4000529,1.1004719,0.29758814,1.7650101,0.711804,1.567701,0.061319612,1.2357868,0.90555674,0.30616036,0.6494014,0.6833486,0.12175578,0.68847346,-0.23176171,0.22637017,-0.13825783,-0.07246277,-0.22910674,0.4864182,-0.16710165,0.21946377,-0.8331316,-0.030591754,-0.09805745,0.47864148,-0.29269457,0.204247,-0.51718056
866,-0.06764336,0.5144386,-0.3399301,0.57557344,1.4446486,0.089252606,1.052935,1.1625084,0.39497924,1.2144685,-0.0017053967,0.4529225,0.52828544,0.07473249,1.1647357,0.76482135,0.68894714,-0.7797963,0.4257902,0.32248542,-0.6254813,-0.24314307,0.2015224,-0.019657465,-0.37896496,-0.019496258,-0.47795618,0.038757447,-0.43380564,-0.1565997,-0.23977265,-0.013841469,-0.59544736,-0.8435701,-0.4272315,-0.57324225,-0.12962162,-0.6807168,-0.71027833,-0.7057769
867,-0.10984888,1.1082851,0.1838388,1.0402287,1.932928,1.0210272,1.2657166,1.6613361,1.4110669,1.6259404,0.80392426,1.2405051,0.8761919,1.1169173,1.939239,1.3559595,1.6080672,0.24450843,0.98918366,0.8119299,-0.1772543,0.2892731,0.6736536,0.15805607,0.04700703,0.116103396,-0.29306665,0.18417934,-0.061865445,0.44536293,0.2050744,0.17695887,-0.23514533,-0.8135505,-0.048132844,-0.31999755,0.1092314,-0.11098509,0.1082147,-0.2587907
868,0.5001465,0.43280125,0.008474906,0.51034987,0.98153603,-0.12986726,1.5464226,1.7916131,0.3642915,0.7612832,0.7087316,1.0043312,0.2883152,0.27917904,1.0893422,0.66653055,0.7333071,0.0920846,0.5598629,0.2145236,0.13193715,0.3741226,0.15293115,-0.3213191,0.10330244,-0.3532354,-0.27809045,-0.17887792,-0.1851233,-0.40254226,0.26327556,0.79576,0.69227564,0.20158081,0.2788126,-0.6262416,-0.062073153,0.046409983,0.8478813,0.7840395
869,0.7588429,0.12891471,-0.22165576,-0.17224787,0.40370297,-0.50946933,1.3626415,1.5353156,0.33779943,0.8252788,0.014184092,0.9264071,0.5367185,0.052553076,0.7108944,0.0041119927,-0.0755374,0.051467944,0.18553317,-0.21907036,-0.47600764,0.4810878,-0.315162,-0.41321108,0.25376955,-0.211361,-0.59011424,-0.10328316,-0.3104983,0.08803759,0.58373916,0.7619044,0.5304711,0.19949701,0.7569074,0.4711956,0.8869533,1.1054955,1.1811523,0.9272966
870,0.36802953,0.79654825,-0.09617894,0.5166849,1.4178357,-0.07109715,1.5720274,1.9436026,0.6431228,0.65070796,0.31138876,1.3932877,0.6874496,0.3997728,1.6434766,0.28118828,0.37728938,0.46808875,0.14733975,0.27574518,-0.067805864,1.2120107,-0.6032961,0.25470102,0.004686207,0.05777149,0.23155199,0.14023258,-0.3291455,0.27845305,-0.13547917,-0.121271424,-0.11955219,-0.108185925,0.18535513,0.20533402,0.08256975,0.5653559,0.60022736,-0.10987162
871,0.803836,-0.33950278,-0.18828706,-0.11970889,0.4418439,-0.41275954,1.1302496,1.5276253,-0.21031623,1.2061472,-0.19480495,0.8350219,0.66118115,-0.14653291,0.9288418,0.04770161,-0.38085577,0.04118076,-0.17347908,-0.15368436,-0.49824485,0.11390017,-0.6847328,-0.6784642,-0.5927642,-0.37547362,-0.4185247,0.27076796,0.23849681,0.41728628,0.23441918,-0.09703564,0.10689957,0.22662362,0.939817,0.8674935,0.8518957,1.0909353,1.039347,0.44338435
872,1.0782773,-0.6478439,-0.66888916,-0.29207286,-0.21183215,-0.31851,0.86236495,1.1876249,-0.22158709,0.21847603,-0.25730944,-0.007753492,0.17014623,-0.7617516,0.103742085,-0.24533379,-0.48126188,-0.024466408,0.11226719,-0.18960978,-0.4815027,0.057244264,0.29150617,0.6343427,1.2494414,0.27424115,0.09962094,-0.02823668,0.545882,1.3297547,1.9023958,0.92354375,0.7076535,0.19847077,0.78189003,0.72203404,0.97158843,0.07892138,-0.007061254,-1.0832098
873,1.3637185,-0.22839692,-0.41698658,-0.4368934,-0.010524695,-0.785871,1.1971796,1.2476133,-0.40731773,0.42219475,-0.27833244,0.733143,-0.1004943,-0.6604798,0.4338462,-0.49853468,-0.56245553,-0.09632544,-0.081225015,0.13330407,-0.58286166,0.4219081,-0.07460737,-0.25377277,0.3840602,-0.02017016,0.60404867,1.3462123,2.2355013,1.70945,2.058601,0.9716791,0.8505793,0.4383852,0.591822,0.49083573,0.20805348,0.9027695,0.9470683,-0.021538267
874,0.90400606,-0.066132456,-0.05964768,0.48214057,1.1909878,0.2412786,0.5490263,1.4869237,0.48255256,0.49043733,0.9138303,1.3788469,0.79420346,0.40702465,1.2710539,0.45151284,-0.2436488,0.14555645,0.82432586,-0.01424526,-0.18165565,-0.034683883,-0.47973558,-0.3585952,-0.37241957,-0.084769994,-0.6442062,-0.62257975,-1.1024007,-0.042457208,0.5902953,0.64836854,0.8888999,0.6488148,0.76917,0.7840573,0.6740804,1.1935009,0.96136016,0.4945662
875,1.6168939,-0.89016765,-0.32225367,-0.20217809,0.19946548,-0.6407073,0.83725584,0.9612452,-0.17515625,-0.11383374,-0.37272894,0.79195756,-0.08542059,-1.0752333,-0.16970362,-0.386585,-0.5432491,0.02094436,0.19451743,0.53705645,0.7136653,1.052928,0.5609282,0.42453802,0.90182674,0.80858743,0.79873645,0.13735333,0.2732052,0.5697087,1.479079,1.4520223,0.5549906,-0.07569401,0.36058035,0.35423636,1.018253,0.83757216,0.99630195,0.38779995
876,-0.18179707,0.5868887,0.94873303,0.7651642,1.9503404,1.2837198,1.7184529,1.5818405,1.6933101,1.5706813,1.2613728,2.2495985,1.298592,0.8392018,2.2435164,1.1690822,1.549972,0.7855801,1.7349528,1.1324544,0.51532984,1.1295643,0.86600626,0.8523979,0.8146618,0.34457555,0.11425171,0.67793506,0.105752334,0.41634524,0.6893404,0.039785314,0.30119354,-0.3440613,0.0001729996,0.111586675,0.57188475,0.23548763,0.5480132,-0.3563533
877,0.08163659,0.67908907,0.6613457,0.7053527,1.4975157,0.9141699,0.45892647,0.43765476,1.8366663,2.218324,0.82266223,1.8073024,1.3781303,1.1312307,0.8514676,0.61019,1.072697,1.2043116,0.94423544,0.7695714,0.13686852,0.997098,0.15258007,0.29773372,0.038832504,-0.02481288,-0.0892133,0.2989377,-1.0605662,0.054482996,0.0822886,0.81994355,0.21841146,-0.11638191,0.5565737,0.69714254,0.921273,0.8273942,1.3414775,0.49323764
878,-0.012138812,0.41376957,1.1429971,0.71268934,1.5122494,1.461947,0.9696077,1.0452573,1.8275292,1.9780092,0.7664752,1.3646163,1.283482,1.2521678,1.0801107,0.5884638,0.906117,0.738248,0.41980416,-0.012960851,-0.17294934,0.89811283,-0.26506746,-0.03366517,0.025158798,-0.14584588,-0.41013625,0.18082508,-1.5159383,0.1035415,-0.109967805,-0.22245046,-0.20593227,-0.32017258,-0.426397,0.15915737,0.033905715,-0.43424806,0.10352651,-0.4263921
879,0.4548221,0.2288685,-0.026559073,0.4613474,0.5905002,0.39264908,-0.70773524,-0.5457728,-0.24830143,0.9078551,-0.45484278,-0.082774185,-0.56273794,0.10613354,0.5209218,0.47482023,0.6056447,0.5388202,-0.18271275,-0.2458978,-0.7710988,0.8478065,-0.5724582,0.71045566,-1.2878573,0.05383989,-0.6815499,0.45437673,-1.5453393,0.9338177,0.85590863,1.0858978,0.41366917,-0.058963552,0.42145437,0.78394395,1.202903,1.5747266,1.3774896,1.5118749
880,0.76121837,0.026503019,0.25995985,0.84279644,1.2222252,0.42250293,1.1960908,1.924792,0.6161056,1.2304403,0.51034796,1.0796902,1.190539,0.69267076,1.3439921,0.9368698,0.69112694,0.8475931,0.60451645,0.70362145,0.05123186,0.6837554,0.43398213,0.26770675,0.117236465,0.1304572,-0.32984513,0.41091764,-1.4090288,-0.22035678,0.2600621,0.039878923,0.23984759,0.18972981,1.4103702,1.6815598,2.8417783,2.954338,2.9943867,2.6330805
881,1.2473295,-0.75215435,0.022560326,0.65247643,0.8095629,0.19036573,0.42303392,1.3698694,0.24095294,0.83645356,0.17677568,0.8792363,0.45786077,-0.05010417,0.9054618,0.50164384,0.83683866,0.36525062,0.555978,0.78287715,0.14595237,1.1019977,0.5368814,0.35240498,0.78870153,0.7934022,0.6006144,0.79991835,0.095554136,1.4751031,2.44701,2.5509496,3.1270573,2.1476204,2.237077,1.2252164,1.6704336,0.5985994,1.3606179,1.2184861
882,0.65240395,-0.05344979,0.2102679,0.88525814,1.4853214,0.21004185,0.85212964,1.4653414,0.711624,1.3388454,0.24930461,1.0657315,1.112666,0.8760129,1.3416499,0.75660676,1.4017445,0.8697944,0.6329948,0.57538235,-0.06639299,0.5263962,0.44497404,0.5947282,0.047705628,0.3662178,0.033792548,0.3403951,-1.1301136,0.015368728,0.56628734,0.6920475,0.79748696,0.75386435,1.2582884,0.8561003,1.2664402,0.83584154,1.0724056,0.12411351
883,0.97156614,-0.41709986,-0.37429148,-0.0070430133,0.9970089,-0.10370886,0.66462123,0.70154005,-0.21740948,1.2307717,0.046134505,0.94868934,0.8310072,-0.15490295,0.92909503,0.4038777,-0.29437205,0.07584862,0.38298395,0.000110827306,-0.5285793,0.27553263,0.07696978,-0.7534626,-0.83006185,-0.4105908,-1.0390573,-0.47853026,-1.7961029,-0.34748355,-0.60721046,-0.6441098,0.546849,0.47714773,1.8643761,2.6289842,3.7873514,3.703694,3.4550085,1.8450189
884,0.11427171,1.418471,0.02332271,0.44632295,1.410143,0.22123703,-0.092573985,0.36028963,0.032952946,0.78596735,-0.39693618,0.16381055,0.70442843,0.049448717,0.6118737,0.6367825,0.015081656,-0.08562606,-0.44376063,-0.4695735,-0.18013681,0.36048734,-0.5826304,-0.01717795,-0.42685923,-0.5672563,0.24418758,-0.6123428,-0.7262195,0.28023282,-0.350841,-0.12034059,-0.31136787,-0.54246,-0.33480746,0.5284117,-0.477323,0.67384773,0.2032673,0.22723347
885,-0.08143534,1.9160028,-1.0261723,0.47233325,1.1778703,0.3359715,0.6702942,0.6018922,0.64983475,1.415471,0.9457997,0.7945787,0.07437244,0.702987,1.9077598,0.9910218,0.24680252,0.4360458,0.3241448,-0.9691224,0.7604516,0.34090844,0.3499781,0.29172155,0.102088325,0.093795955,-0.23214562,0.2781046,-0.8113635,-0.017993338,0.06741325,-0.21205138,-0.1516847,-0.49398676,-0.1852523,0.49011245,0.8935959,0.6446587,0.79901695,0.010553359
886,-0.059551816,1.8531247,-0.12939034,0.46240178,1.6613075,0.87109756,-0.06520154,-0.57658124,0.88344246,2.0233188,1.1327655,0.45982647,0.21597575,1.477405,1.9354359,0.7604627,0.43833002,0.5007953,0.6843371,-0.8425415,-0.027240843,0.6233818,0.13479103,0.8336341,-0.22558656,-0.16837354,0.46802047,0.33533293,-0.97288924,0.33546236,0.08507532,0.4178773,0.29707393,-0.4788344,-0.16045123,0.59946275,0.3186549,1.056536,0.5663043,0.46642593
887,0.37052009,1.049032,0.2166605,0.35932708,1.4783657,0.45627725,0.6159177,0.8173855,0.027686566,0.83674943,0.05224447,0.53090465,0.14482588,0.08341297,1.5716358,0.43934795,-0.061421327,0.413829,0.34217492,-0.07951784,-0.83256584,0.5309113,0.059225008,-0.49378932,0.027288446,-0.7771619,-0.4668808,0.5585944,0.03782777,0.86915696,0.6159661,0.84809,0.43048003,-0.2656437,-0.41510972,-0.5447026,-0.08320465,-0.52313644,0.044928737,-0.36848655
888,0.51369226,0.56233937,-0.30708086,0.6784046,1.1639218,0.33916917,0.90809566,1.1074722,0.6765758,0.8752808,0.43950084,1.5429561,0.4105288,0.9516968,1.4127586,0.5390628,0.9100492,0.35629514,0.3656577,0.2898389,0.116901726,0.020245628,0.4986034,0.06773408,0.168103,0.20330976,0.6895129,0.19067834,0.91416186,0.5292353,0.61877996,0.64821815,0.15065506,-0.5406146,0.18768917,0.24433513,1.1266668,1.8396238,1.6304896,1.4694542
889,0.24535063,2.26999,0.16746424,0.81630594,1.5729172,0.7718282,0.96131057,0.7889775,0.5952003,1.6341956,1.6557826,1.9783376,1.0773019,1.2087038,1.1514417,1.5031306,1.6265761,0.52829695,1.8438772,1.2371507,0.44758022,1.5715648,1.2953321,1.7320713,0.6270783,0.58458364,0.8037598,1.0967278,-0.13080102,0.5744729,0.8624041,0.8599281,1.02321,0.45098326,0.31852475,1.2665468,0.5984431,0.10745099,0.23541977,-0.30890095
890,0.41661772,1.1132575,-0.2291885,0.072108574,1.4109094,0.43021724,0.90958595,0.5565356,1.1614436,0.8813083,0.707522,1.6667522,1.1291256,0.30585918,1.8592923,0.8175431,0.69622356,0.36052412,1.1525412,0.31871402,0.2878675,0.67474896,0.38426396,0.7551621,0.41245613,-0.30435228,0.13880825,0.5584565,-0.5749213,0.26141313,-0.06468445,0.12036371,0.28710282,-0.2542837,-0.10726784,0.47762004,0.2252356,0.88337183,1.1456099,0.5828523
891,0.35035682,0.6259041,0.23265502,0.25045216,1.5158492,0.5379158,0.69363534,0.59061956,1.0797147,1.4063107,-0.1460896,1.4137954,0.35676894,0.08721239,1.5658484,0.527925,-0.676448,0.9847738,-0.072475836,-0.2746407,-0.62809956,0.45897546,-0.18742703,0.03060043,-0.56546277,0.054790076,0.42429373,0.74834305,-0.5133583,0.88919425,1.4695773,1.6328969,1.441877,0.41655317,0.040801946,0.5398615,0.7494223,0.65286815,0.80261326,0.40263206
892,0.039119605,2.0655456,-0.326558,0.9398206,1.686279,0.21339104,1.2088304,1.403542,0.7683186,0.9539726,1.0112984,1.3863426,0.34844378,1.1415648,1.0660096,0.55955416,1.4667621,-0.7544451,1.1594175,-0.055092707,-0.03739286,0.14945263,-0.008855079,0.016596949,-0.15361804,-0.2383702,0.055561792,0.31427106,-0.7827104,-0.10504805,0.19901289,-0.32371116,-0.22310714,-0.84618765,-0.5085384,-0.31947207,-0.5628782,-0.22980963,0.13394342,-0.37757024
893,0.06570807,0.8433938,0.057919934,0.4723413,1.1007352,0.41783407,1.5053658,1.1945184,0.75326675,0.89568824,0.8973896,0.49103656,0.0014989136,0.2685621,1.3364342,0.6530946,1.0094519,-0.689366,1.1067083,-0.021347653,-0.012822377,0.81316024,1.1030067,0.30564058,0.7603275,0.5643005,0.55676967,0.32917342,-0.32552007,-0.108639166,0.12940788,-0.38127494,-0.1976671,-0.33830816,-0.4719392,-0.062388204,0.5336527,0.28575176,0.23541056,-0.08734528
894,-0.059299648,1.1544971,-0.19089545,0.4473609,1.3674216,0.23085728,0.9050212,1.178706,0.14127983,0.9828273,1.1360846,1.0925574,-0.096717514,0.6050362,1.5095623,0.48605195,1.300864,-0.52839124,0.6285194,-0.12931639,-0.5581787,0.09633763,0.27186885,-0.37016684,-0.36322242,0.16133806,-0.102304354,0.19583023,-0.69858485,0.41729537,0.4242809,-0.07999243,0.0895399,-0.24421002,-0.52794117,-0.027915992,-0.5993125,-0.26922378,-0.1938716,-0.9098911
895,-0.25428075,1.5129858,0.63986516,0.7703939,1.2823128,0.7443174,1.1106968,0.5988596,0.4467845,1.1004785,0.4502971,0.9075564,0.71281594,-0.04676337,0.7275266,0.10105389,0.5255954,-0.6709321,0.9684812,0.35823694,-0.51461464,0.24285907,-0.010842646,-0.26286834,0.08143225,-0.0776055,0.21047859,0.5523079,0.7190688,0.9416065,1.2393351,0.51995444,0.6752368,0.07111783,0.022390716,0.20835325,0.18902814,0.082145385,-0.12437087,-0.9714163
896,0.5675299,0.30233988,0.34187818,0.75536275,1.241807,0.54248184,1.383113,1.6014202,0.781069,1.3850085,1.0900432,0.9627193,0.9709224,0.55247635,1.1695485,0.8465308,1.0744605,0.05037166,0.7963169,0.62804586,0.12793212,0.60148233,0.6351459,0.21717054,-0.016555151,0.22742777,-0.007838628,0.00087288534,-0.4267543,0.13410422,0.3115031,0.290474,0.35229436,0.070871204,0.48552996,0.6882411,1.1495531,2.161366,2.5502872,1.6311268
897,0.2267405,0.84481186,0.03588279,1.3424637,1.7785562,0.27254885,1.4768708,1.8877574,0.89780253,1.8076802,1.4292727,1.1010611,0.79115516,1.3024974,1.5392891,0.7719968,1.7556088,-0.5412823,1.0900755,0.8564234,0.08160264,0.99028265,0.66968846,0.80789286,0.23807436,0.32171258,-0.16603012,0.24622034,-0.61424184,0.27046996,0.5304131,-0.05633453,0.19632268,-0.7026116,-0.4010651,0.014668089,0.068239994,0.4210003,0.5939735,-0.051923726
898,-0.27079985,1.5556594,0.4573408,1.3944675,1.8987901,0.8862188,1.4853421,1.2510445,0.72568166,0.94114614,1.0441346,1.3496541,1.066151,1.03235,0.89298254,0.069242164,1.5371366,-0.21388392,1.4545647,0.11978488,-0.022313297,0.078852,0.49442536,0.56713617,0.045442507,0.4977177,0.21228889,0.53413355,-0.51716375,0.2454255,-0.21164948,0.39616737,-0.08710349,-0.3238371,-0.29634082,0.40239832,-0.09655563,0.38550204,-0.0020318402,-0.40364224
899,0.31221473,1.0723614,0.12269702,1.144322,1.7510222,0.27734804,0.68983436,1.0794486,0.017448593,0.5802666,0.28736883,0.9398315,0.49787453,0.44545773,1.0207485,0.043313533,0.45389694,-1.1715907,0.80083054,0.06779128,-0.4035351,0.26193604,-0.34638482,0.24517706,-0.8953184,0.23918855,-0.29261634,0.20407139,-0.7907163,0.08307573,-0.3024252,-0.27798125,-0.2923421,-0.52778715,-0.2978308,-0.27040315,0.018383631,0.130269,-0.24617778,-0.31453696
900,-0.7152621,0.56356245,0.9148505,0.1428718,-0.1299911,-0.5466783,-0.41806072,0.44399402,0.16465603,-0.20773987,-1.0592889,0.06702118,-0.22783549,-1.1873991,-0.06091102,-1.3778563,0.18555489,-0.9477331,-0.90041435,-0.9016279,-0.9202743,-1.1931849,-1.0542604,-1.222866,-1.0615286,-1.7499576,-1.1862413,-1.5481707,-1.1038246,-0.5498771,0.17127517,-0.7090305,-0.2726092,-0.72982764,-0.54807615,-0.5494674,0.6021184,0.6448765,0.9574261,0.42306587
901,-0.80153596,0.6002919,0.8268311,0.40135738,-0.13665515,-0.60451305,-0.48811293,0.6062034,0.37792242,-0.040304527,-1.0076727,0.096092805,-0.21521132,-1.1057978,-0.2206918,-1.2260568,0.34321514,-0.8135872,-1.064395,-0.34007847,-0.8962235,-1.3129193,-0.953762,-1.1434722,-1.316027,-1.6536828,-0.7686955,-0.933597,-0.72327137,-0.34645066,-0.3289417,-0.6707905,-1.152622,-1.1667649,-0.4298566,0.54885715,1.1230947,0.71236163,0.7212534,0.15467384
902,-0.44085464,0.20304309,0.7173832,0.078026466,0.0058636093,-0.9456597,-1.3999761,0.35560846,0.17668636,0.42972323,-1.0904603,0.17677931,-0.25005037,-1.5280502,0.36388797,-1.1424111,-0.1574928,-0.72934073,-1.7825993,-0.5873972,-0.76607025,-1.4963086,-0.5635869,-0.93258595,-1.0372063,-0.84838134,0.04049872,-0.5348386,0.34838575,-0.37558317,-0.11556177,0.2363313,0.11050461,0.20532228,-0.2135413,-0.35063714,-0.15880844,0.11244649,0.49246103,0.21553114
903,-0.46863267,-0.26955333,0.8553643,0.07530911,-0.035776116,-0.79169655,-0.8921204,0.17672223,0.52593625,-0.62077653,-0.526276,0.38117585,-0.7469173,-0.9924,-0.34958926,-1.25567,0.39013115,-0.7104393,-1.3722961,-0.44103757,-0.88500524,-1.511926,-0.4923381,-0.47077474,-0.698519,-1.0199602,-0.15554294,-1.4365205,-1.002974,-0.44754207,0.49423307,1.0118676,1.074917,0.17511982,-0.15154196,-0.8846099,-0.25492746,0.7805856,1.6269665,0.36602807
904,-1.1772479,0.48272836,0.70035475,0.026407158,-0.13628279,-0.30111405,-0.920164,0.7838089,0.8907754,-0.2537739,-1.1732086,-0.024114065,-0.23173957,-1.019872,-0.16948177,-0.9890977,-0.79166514,-0.6019935,-1.0868778,-0.5920707,-0.48954046,-1.2108573,-0.6848507,-1.4466348,-1.2184895,-1.7111154,-1.2551833,-1.7249513,-1.725499,-1.2211723,-0.26112515,0.16470778,0.57128453,0.2453007,-0.4447532,-0.29634285,-0.36988834,0.88391274,1.732222,2.8889482
905,-0.58267975,0.3891603,0.9416088,0.38002613,0.16433735,-0.9870565,-0.56847626,0.90819234,0.4735613,-0.62829125,-1.1724741,0.14846098,-0.23638201,-0.6258764,0.0103105,-1.3533882,-0.23064585,-1.0300989,-1.325275,-0.59254915,-0.90869045,-1.2569282,-1.1001332,-0.9243795,-0.82138234,-0.44576243,0.08759734,-0.57860994,-0.5546982,-0.81243026,-0.5587958,0.049515955,0.36728936,-0.39973986,-0.5800824,-0.6602528,-0.19153188,0.2031682,1.0797709,0.5962574
906,-0.7882669,-0.2895145,1.1589483,0.2171438,0.07011429,-0.96495926,-1.0223918,0.40440205,0.07517373,-0.33962336,-1.4018763,0.20107132,-0.0074707614,-1.6798156,-0.23946412,-0.85459524,-0.27893215,-0.27791488,-1.2855381,-1.0226195,-1.1559172,-1.1926948,-0.6301669,-1.3542373,-1.0592971,-1.20809,-0.85984224,-1.9038215,-1.1975067,-1.07796,-0.42996627,-0.09247998,0.41038477,0.6915008,0.18926656,0.43118227,0.6255424,0.6384631,0.59828985,0.41064048
907,-0.541175,-0.3436016,0.95561486,0.32023555,0.00494987,-0.61059654,-0.97934026,0.19470432,0.7320043,-0.2963785,-1.1321843,-0.015969785,-0.2264039,-1.2915995,-0.658108,-0.90610635,-0.04352,-0.8717676,-1.5062213,-0.8574762,-0.9306221,-1.9865307,-0.649052,-1.2404678,-1.4447379,-1.3926551,-1.5135344,-1.8152747,-1.9313061,-1.6348861,-1.2341746,-0.43655622,-0.063055195,0.67335695,0.48548257,-0.013712743,0.13546968,0.25130153,1.2722623,1.2691123
908,-0.56906265,0.041983,0.5376613,-0.16533454,-0.30276975,-0.5211569,-0.8099901,0.47252488,0.97593373,-0.5568622,-0.9931882,-0.120299436,-0.25370362,-0.8503461,0.024305793,-1.1273474,-0.032710962,-0.5661579,-1.1011807,-0.84617853,-0.9844437,-1.2113712,-0.0314018,-0.9631648,-0.3357952,-1.5576402,-0.41101173,-1.2244979,0.15350099,-0.30464116,-0.41594353,-0.85240185,-0.8705751,-0.27279255,0.28008032,0.97067285,0.36792675,-0.06797955,0.85760283,1.3491365
909,-0.2714809,0.4821479,0.43419397,0.26470882,0.48111555,-0.5817121,-0.5762893,0.4392546,0.7735912,0.1348822,-1.621723,-0.52753806,0.14629523,-1.1717069,-0.28023297,-0.7713084,-0.30150262,-0.14345525,-1.1446223,-0.843716,-0.3452571,-1.1001278,-0.68272424,-1.3296248,-1.5914154,-0.9816747,-1.2090725,-1.1462506,-1.2580591,0.06413783,0.883817,1.1470176,0.008737791,0.014774195,-0.2915207,0.38191116,1.6908059,1.8763503,1.6004686,0.4727424
910,-0.8164151,-0.08850906,0.88773084,-0.16567747,-0.18435368,-0.91520256,-1.2458206,0.50252885,0.059943866,0.16939192,-1.5543157,-0.39994794,0.19780505,-1.6072458,-0.2932106,-0.9164679,-0.6626605,-0.7757455,-1.4990493,-0.75816935,-0.4480737,-1.3483603,-0.56151104,-1.9298218,-1.5077062,-1.5024594,-0.5053607,-1.299638,-1.2829592,-0.5912932,-0.7472603,-0.15598749,-0.3429287,0.10776849,0.47050792,1.1404092,0.88083106,0.9282112,-0.011781238,-0.49681485
