,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
809,0.09854816,-1.0682508,-0.17336574,-0.42888343,-1.4528158,-0.5561615,0.35219595,0.008109262,0.4778793,-0.41198754,0.116919436,0.028741557,-0.17065279,-0.030351382,-0.039878808,-0.085286655,0.94862145,0.98665696,0.56784165,1.1632843,1.1962849,0.8262168,0.62238425,0.6313565,0.8202337,0.83733356,1.081306,0.00929028,-0.66430163,-0.28394684,-0.42713746,-0.73909336,-0.5720424,-0.42668787,0.28710246,0.14545822,-0.2728461,0.055847917,-0.21565348,-0.2745436,0.9473202,-0.39361566,-0.4522611,0.16953221,0.46479675,0.75599796,-0.097755,-0.21206656,-0.92336357,-0.43457994,-0.41048825,-0.5175034,-0.63691324,-0.4902742,0.52495617,1.9366285,0.24550217,0.999878,2.4954112,1.341327,0.13045827,0.22837847,-1.1577018,0.6938389,0.76849306,0.85785794,0.47541255,0.929866,0.6888627,-0.7725694,-0.2069914,-0.32335845,-0.73681635,-0.13090777,-0.3477462,-0.69712025,-0.41096577,-0.16794816,-0.79186743,-0.56687576
810,0.29592407,-1.3527743,-0.42068082,-0.22140624,-1.8020223,-1.0622431,-0.13648339,-1.0275311,0.10321696,-1.1544335,-0.22385249,-0.33748654,-1.0636505,-0.8771817,-1.328027,-0.7473835,0.3664387,0.84105736,0.13716486,0.39237335,-0.13899435,-0.010500308,0.47757813,0.964409,0.7094506,0.38665566,0.7537418,-0.053945094,-0.19525042,-1.2934573,-1.2136097,-0.12937754,0.0022158928,-0.22178698,-0.057777908,-0.41377294,-0.983082,-0.44913313,-0.8933511,-0.48781118,0.49517184,-0.1721645,0.36719283,1.0713341,1.5556244,0.56175345,-0.32074204,0.45729303,-0.86998683,0.31225803,-0.83001626,0.11796286,0.65164816,-0.4304833,0.30434415,0.46907768,0.58127433,2.0166967,2.806951,0.8107847,0.74071,0.6632536,-0.7726081,0.6977192,0.63706046,0.97591966,1.1385853,0.676335,0.2450587,0.24016885,0.8525969,-0.23779458,-0.57145286,0.2278731,-0.40688977,-0.6747385,-0.5005634,-0.8602883,0.99108124,-0.6272582
811,0.35658327,-1.2100598,-0.659335,-1.0104653,-1.8716376,-1.0658851,-0.39691028,-1.0904304,-0.22971557,-0.8950658,-0.7882505,-0.9388438,-0.71152294,-0.12555055,0.47894722,0.9592997,0.7064982,0.8840458,0.26067284,0.8657318,0.933808,0.7008967,0.23073919,0.5958066,-0.09961873,-0.3125158,-0.5833592,-0.70899594,-0.36728233,-0.6495671,-1.0622371,-0.45494884,-0.5494888,0.08127482,-0.07842072,-0.49912974,-0.35990128,-0.021358132,-1.0375849,0.045763176,0.577435,0.17595433,0.6207601,1.2610946,1.5064327,0.7133038,-0.23320673,0.41473538,-0.38325223,0.5398415,-0.3940846,0.66444135,0.067384355,2.2111044,2.320682,3.1263545,1.3487911,1.5638044,0.5576013,1.0953026,-0.28478274,0.5871637,-0.1626258,0.7303637,-1.0966891,-0.2989814,-1.0175384,-0.09720473,-0.86993915,-0.52331364,0.373244,-0.3906917,-0.35213894,0.1327016,-0.6881718,-0.50135154,-0.8549455,-0.5979299,0.2442416,-0.3477294
812,2.0686579,-1.0401655,-2.046078,-1.3555508,-2.7074628,-1.6895876,0.25622797,-0.85870427,-0.035093654,-0.5576744,-0.6456563,1.6361616,-0.40579742,2.2366264,0.98983055,0.86433333,0.9825018,-0.6619239,-0.9797304,0.16683216,0.3104986,-1.106964,-0.4377631,-0.5414559,-0.42563635,-0.6719227,0.22892906,-0.9512361,0.053041603,-0.5334045,-1.0693425,-0.5485466,-0.46473113,-0.2793704,-0.4782981,-0.34734723,-0.37845042,-0.8152216,-0.6056451,0.37217647,0.9695087,-0.83124846,2.0475686,2.0307653,2.4757853,0.646431,0.5206108,0.36322108,-0.67558223,0.4365272,-0.6405521,0.64624655,-0.15133913,1.6915947,0.86044407,0.26184425,-0.64444923,0.07951008,0.56265664,-0.30579945,-1.7059041,-0.37631157,-0.6131279,-0.47621214,-0.93234026,-0.4458505,-1.3359027,-0.9319678,-0.5970586,-0.30625653,-0.47434202,-1.1277164,-0.8569553,-0.8695084,-0.6893149,-0.9003018,-0.8456476,-0.98613125,-0.43619412,-0.72747666
813,1.8076855,-1.4026251,-2.0167549,-1.5616992,-2.7677183,-1.8137529,0.172358,-1.2198693,0.42807978,-0.21484329,-0.24896543,2.3173943,-0.1354639,2.1386316,0.44983855,0.9004131,0.49444085,0.3697758,-0.14794084,0.44047874,-0.09935194,-0.6657624,-0.24770334,0.017920064,-0.36766607,-0.28896263,0.253997,-1.5319797,-0.48667312,-0.121406905,-0.97165257,-1.1171111,-0.90424144,0.09784521,-0.017597208,-0.13245831,0.02550639,-0.21490204,-0.49097818,0.018811526,0.39944923,-0.6814152,2.0532005,0.8858129,1.8385767,1.4508591,-0.74363923,1.3124661,-0.25369474,2.7439044,1.3727062,1.3628613,0.9825792,2.8573258,0.9721252,1.3824968,-0.4068866,0.24670576,0.4831231,0.3969879,-0.8196125,-0.31400347,-0.1929724,-0.334729,-1.0011632,-0.5277084,-1.2337681,-0.7197343,-0.7552129,-0.37449485,-0.8589951,-0.5594551,-0.90684026,-0.59391266,-1.0435324,-1.0216873,-0.9379509,-0.15496817,-0.31829464,0.07503269
814,2.0789747,-1.6578344,-2.230893,-2.4082625,-2.7878118,-1.8098382,0.35729107,-1.8486192,0.5973376,-0.20043328,0.46679473,2.15754,-0.03852875,1.6031454,-0.44677347,0.7568751,1.5064843,1.027623,0.19891925,0.2507259,0.6912107,-0.13380939,0.73883414,-0.051502254,-0.54839224,-0.63286185,0.46769825,-1.3670118,-0.756602,-0.05663125,0.06395234,-0.9109665,-1.4584725,-0.9741384,-0.12665392,-0.15276197,0.098574325,-0.7661607,-0.13215195,-0.112206966,-0.586322,-1.9445316,2.857026,0.09403306,3.5005224,1.3445871,0.08796484,2.096988,-1.838106,0.94627225,0.79643196,3.2284744,1.4317287,2.6111867,1.757043,2.1649847,0.48237577,1.4583668,0.3630206,0.03941292,-0.6757308,-0.06905778,-0.3420254,-0.004497898,-0.7148263,-0.72273284,-1.3035018,-0.73976344,-0.5573641,-0.18988213,-0.5426336,-0.7176816,0.080704756,-0.6088025,-1.2001013,-0.7948283,-0.76017684,0.139037,-0.8366931,0.11976096
815,1.6376915,-1.3860205,-1.4225477,-1.4212469,-2.74077,-1.2587842,0.13960835,-1.8342977,0.2152404,-1.0313059,-0.89798874,0.64935714,-1.1974968,1.3036234,0.23135749,1.1842824,1.5560508,0.65292096,-1.0118424,0.13493657,0.4811019,0.3208358,0.56237173,-0.06140773,-1.0157562,-0.6973044,-0.28137523,-1.4692075,-0.99562913,-0.34474704,0.3122361,0.16145204,-0.9300362,-0.12276721,-0.6432423,-0.43637776,-0.35737136,0.14924307,-1.0716215,-0.7407821,1.1659195,-0.65966463,2.0865135,1.1805218,2.9302692,0.68902934,0.0030300904,1.6609861,-0.9946489,0.94488406,0.17514078,1.2527416,1.9619126,2.0994985,1.5187197,2.5816557,0.59180284,0.8553992,0.46362618,-0.6363001,-1.536041,-0.052489243,-0.64696246,0.28642565,0.1435911,-0.86269206,-1.5167677,-1.0064085,-0.22356942,-0.5217313,-0.5406396,0.20415278,-0.49645084,-0.7033307,-1.2113559,-0.42366558,-0.37013882,-0.29495296,0.22078949,-0.671264
816,-1.1985695,-0.6509278,0.8842625,1.4185525,-0.558837,0.108085915,-0.6214131,-0.09497936,0.4749124,-0.85578215,-0.8718544,-0.50043595,0.3176184,-0.34052253,-0.17251585,-0.23956628,-0.7122383,0.06306939,-1.3163521,-0.17010714,-0.49746442,-0.31122795,-0.29487732,0.21388659,0.06774195,0.83743227,0.5349072,0.7428422,0.08042067,0.30619195,-0.39812657,0.19599181,-0.36114106,0.48924112,-0.02385991,0.32993868,-0.6706596,-0.20529105,-0.068818495,-0.48774472,0.3918409,-0.654007,-1.07059,0.5159019,-0.78378063,-1.0449412,-0.14341196,-1.0664057,-1.0654954,-0.9598508,-1.6944664,-0.22737527,-1.2680802,-1.235947,-0.95108557,-0.2671397,-0.7785582,-0.18835127,0.8002739,-0.7335826,-0.50595766,-0.32195646,0.91762364,-0.13666818,-0.096451096,0.20206189,-0.057003405,1.1787118,-0.6795595,0.010033039,-1.1627221,-0.29470333,-0.97410697,-0.59228826,-0.7745546,-0.2527056,-0.5034362,-0.48907614,-1.6273853,-1.0087596
817,-0.71875876,-0.9266801,0.228076,0.373583,-0.9021179,0.40989122,-0.2980949,0.20220475,1.1959133,-0.20930105,-0.5226755,0.07416057,0.001982325,-0.33123308,-0.5230492,-0.75855184,-0.385666,-0.2516781,-1.0380096,0.054553773,-0.38567933,0.46177357,0.933787,1.4098133,0.24025571,0.9328117,0.13374771,0.41773048,-0.17638007,-0.74485594,-0.3314647,0.29048002,-0.68985254,0.5390512,-0.26089987,-0.116786584,-0.79973704,-0.18089843,-0.3064575,-0.5279806,0.32918048,-1.0279204,-1.1823938,1.1966896,0.78903115,-0.30857816,-1.0155748,-1.8385514,-0.897755,-0.008605512,-1.6924498,-0.30586568,0.29691496,-0.2424926,-0.3704857,-0.32330287,-0.82389975,-0.58661544,0.19885151,-0.70733047,-0.6130379,0.0355688,0.074782744,0.5277566,-0.45741278,0.31351396,-0.015136328,0.3154508,-0.47291473,-0.4556887,-1.1909568,-0.7612334,-0.703554,-0.5238889,-0.20655146,-0.96373177,0.2953194,-0.80679816,-0.5705729,-0.43301883
818,-0.9555556,-0.83703965,0.97849125,0.1266775,-0.5593375,0.055451002,-0.92611355,-0.19867355,0.8899548,-1.808142,-0.5786255,-0.2240694,-0.14814276,-1.2107402,-0.63509566,-0.66983473,-0.43663785,-0.40803736,-1.2631018,0.1854997,-0.3289893,-0.6712971,0.28655282,-0.014584246,-0.21574108,0.12968731,1.1217172,0.96258616,0.31638286,0.022138482,-0.2123321,0.36200568,0.27043572,0.26797682,0.11929995,0.112988904,-0.37940994,0.29730508,0.28772134,-0.26024768,-0.042008564,-0.009335388,-1.3971751,-0.4313201,-0.58845747,-1.50504,-0.01232123,-0.9171404,-1.316831,-0.42828518,-1.739277,-0.5692443,-0.46014488,-0.7105425,-0.58301425,0.02055936,-0.44390765,-0.8913432,1.1088891,-0.15695,-0.74040437,-0.7355078,-0.69322306,-0.39797166,-0.7851346,0.7881895,0.4109566,1.068677,-0.3187858,0.07569974,-0.66355246,-0.28331968,-0.73167074,-0.5716856,-1.0082469,-0.46422675,-0.23381649,-0.14940606,-1.5653499,-0.59776235
819,-0.6542933,-0.94963646,0.039027326,0.23477334,-0.5875795,-0.5281756,-1.4755098,-0.74422616,1.5989653,-1.2062786,-0.7348819,-0.19381551,0.2637695,-0.78023976,-0.88517773,-0.91541713,-0.9382317,-0.03159201,-0.91819876,0.071302615,0.23015127,0.4222024,1.5314888,1.8258442,1.4949269,1.1987697,1.44832,-0.16141501,-0.17330593,-0.32250106,0.30093768,0.9413541,-0.237668,-0.3881668,-0.3954739,-0.19894408,-0.190746,-0.6909931,-0.82067883,-0.79818755,-0.0745873,-0.48631346,-0.88090414,0.27958477,-0.92298114,-1.1138359,0.09173145,-0.7259578,-0.54333603,-0.06533527,-1.4561168,-0.60715836,0.29659134,-1.0741524,-0.27192438,-0.47864377,-0.9121675,-0.38332057,0.8919782,0.031754613,-0.4640422,-0.09668798,-0.4457156,1.3161596,0.88841206,1.3191558,-0.18797116,0.7661527,0.80366457,0.6864312,0.107251,1.13385,0.09199564,-0.46882915,-0.7189977,-0.68679506,-0.93676466,-0.6804713,-0.49497256,-0.4057087
820,1.4742434,-2.5156991,-2.3169854,-1.4998686,-1.9257531,-1.5489727,-0.04689506,-1.637862,0.2611791,-0.03643139,0.009189911,4.174002,2.2444212,3.6682158,-0.016381186,-1.0290859,-0.9117476,0.45677,-0.47695124,-0.49070925,-0.7632529,-0.005844819,2.242406,0.6912938,-0.91880214,-0.8112372,-0.23540385,-2.236101,-1.7080618,-0.30661544,-0.029593509,-0.43940225,-0.7054958,0.8535788,-0.17159435,-0.60255766,-0.017632017,-0.5588792,-0.494047,0.22371313,-0.021991542,-2.4159331,2.615214,1.2349643,0.83055633,0.21936251,-0.27762154,1.5408907,-0.6738219,-0.7272567,0.021577304,4.902181,0.3964129,2.9569182,0.72625315,1.1556973,-0.14186414,-0.6811418,-0.46289727,0.22009026,0.09357945,0.3009982,0.26619205,-0.15006758,-0.76881886,-0.8867642,-1.2778394,-0.3517478,0.7460111,-0.115923844,-1.2736226,0.10533738,-0.9008041,0.36185127,-0.90673524,-0.8649566,-0.68813103,0.12873717,-0.20454568,-0.27028394
821,1.537844,-2.437465,-2.0783122,-1.0370598,-1.2915422,-1.9114841,0.1872022,-1.1889133,0.38882145,0.11946915,-0.7640586,3.6933646,2.1824603,3.4791484,0.83482474,-0.012637523,0.15967359,1.202134,-0.020266922,-0.58986604,-0.012249491,-0.113411166,0.7963466,0.57400846,-0.18357483,-0.23992877,0.20825855,-1.0260665,-0.93308187,-0.8385577,-0.86980784,0.16406766,-0.81402165,0.29225272,0.08211723,-0.5887103,-0.1975666,0.087042175,-0.54783875,-0.06618481,0.3135113,-3.0599737,2.318865,0.08359964,0.13055488,0.6544213,0.14435914,0.8879398,-0.9617681,1.4954067,0.9272451,4.9060426,1.2568972,2.5072355,2.325583,2.3078651,0.2822461,-0.17377098,0.35721442,-0.46744403,-0.34152257,0.33269277,-0.11483097,0.098965496,-0.902776,-1.0061872,-1.0190681,-0.61053216,0.14413777,-0.6599083,-0.41717333,-0.3779011,-0.17416623,-0.15254684,-0.6005097,-0.6017505,-0.42745626,-0.5945575,-0.14076565,-0.7215947
822,0.85201865,-2.2224982,-1.724704,-1.4831787,-1.8802058,-1.6815102,-0.28245065,-2.0151126,0.40419924,-1.3670938,-2.6246874,0.4876018,0.025557652,2.425814,1.9095324,2.1529155,2.867681,1.5839337,-0.4808286,0.22501227,0.17978384,-1.6375822,-0.79884744,-0.52324873,-0.39196953,-0.40619907,-0.028502055,-0.729575,0.04426691,-1.0196277,-1.164921,0.2891858,-1.1592796,-0.01667644,-0.848614,-0.34014377,-0.027278667,0.22471577,0.72601914,-0.5012675,-0.08007053,-2.2089903,1.9021436,0.60846865,1.4851499,0.07771136,0.096565574,2.2880766,0.6078667,1.1138858,2.1748734,-0.25937226,2.5290322,2.1239147,0.48068646,2.0079145,1.0039009,2.3761592,0.92662615,0.2806447,-1.251044,0.63713247,0.636671,-0.5312073,-0.19274691,-0.4749381,-1.4611732,-0.0071402956,-1.2380185,-0.61052024,0.79108965,0.44051322,-0.8949403,-0.12777731,-0.78060824,-0.6830512,-1.2531388,0.49959692,-0.109112166,-0.06305051
823,1.0686039,-2.2798035,-1.9968245,-1.7604162,-1.8746221,-2.106929,-0.54212564,-2.0289805,0.5640273,-0.011361423,-1.8609403,1.3195057,0.8698475,3.1221347,2.7654939,1.6118445,1.4488585,0.49569497,-0.512246,0.5245747,0.37835735,-1.1687813,0.16093464,0.2672387,-0.571874,-1.0210341,-0.07550205,-0.80965585,-0.88064903,-1.3455731,-0.7770186,0.32923052,-0.88856316,0.011758817,-0.340249,-0.31016898,-0.32538956,0.30657893,-0.34347638,-0.45164958,-0.62036,-1.6773686,2.5049443,0.5818525,1.6769509,1.007795,0.60683227,1.8547721,-0.17513987,1.8112322,0.47877708,0.097681224,2.4054298,3.919095,2.0476491,2.5290377,0.88790065,1.1988902,0.95743585,0.68867314,0.10912805,0.6701937,0.17929187,0.13490154,0.29064977,-0.82101625,-1.7550958,0.09387488,-0.15486182,0.45052245,1.4149576,-0.50883865,0.1075183,0.18995006,-0.45946637,-0.29217142,-0.9400389,-0.33092058,1.3633271,0.0016761343
824,0.021023545,-1.3201516,0.02328369,-0.49952358,-0.96405095,-0.13244085,-1.2177439,-0.36756214,-0.0662503,-0.5178336,-0.2621813,-0.40818283,-0.18936259,-0.17824295,-1.1946857,-1.3276243,-1.1741147,-0.4611633,-1.0143036,-0.09023885,-0.2803349,0.05339735,0.6782769,1.2898636,1.2627815,1.6584626,0.54804295,0.8175014,-0.06302939,0.75249875,-0.59816253,-0.5690994,-1.4027756,-0.62705773,-1.0764618,-0.7219231,-1.0809392,-1.0275639,-1.771245,-0.9414769,0.46593255,-0.6765258,-0.9327296,-0.25968018,-0.41975537,-0.014298108,0.35362804,0.07331589,-0.8047627,0.6974667,-1.5614692,-1.0646464,-0.38135195,-0.6561239,-0.36512655,-0.4676885,-0.066321194,-0.49791124,0.7614615,0.6847882,-0.29808533,0.029974641,-0.3201232,1.0632193,-0.2870682,1.033164,0.120163895,0.5435094,0.41586375,1.0293849,-0.28534442,-0.74346006,-0.5671803,-0.7299546,-0.8267653,-0.9823292,-0.83182913,0.054607697,-0.29878572,-1.1680081
825,-0.63103616,-0.5222379,0.17865723,-1.1665378,-1.0374277,-0.75387084,-0.7492099,-0.53026754,0.46496582,-1.125877,0.23793341,0.17891821,-1.1185038,0.3776723,-0.41573298,-0.88359857,-0.67207843,-0.39189336,-0.6052052,-0.40187952,-0.5275269,-0.3907548,-1.2489494,0.41892302,-0.74997485,-0.6945423,-0.5847339,0.47989538,0.82859343,1.6425365,0.57117265,0.7665292,-0.092986465,0.10018935,-0.81675446,-0.6845421,-0.09458471,-0.4634632,-0.027796013,-0.61825997,1.0567757,-0.19147788,-0.6820055,-0.036392756,0.3561515,-0.072711974,0.31018725,1.9936681,-0.8611925,-0.41185698,-1.5035937,-0.39826587,-0.17029662,-0.5240349,-0.6022866,-0.75090986,-0.2917777,-1.1350219,-0.76566917,-0.6001439,-0.87284434,-0.51122403,-0.018877126,0.63804835,0.065935984,0.2447833,-0.40187135,0.43366897,0.5325241,1.3755065,0.8691305,0.83666945,0.21937788,-0.35851577,-0.77420163,-0.2523039,0.20683514,-0.7982597,0.055642005,-0.9906316
826,-0.64114165,-1.023437,0.9962273,-0.87657833,-0.6200771,0.2010903,-0.29113626,0.29719085,0.20616095,-1.1303594,-0.07860574,0.15430965,-0.82028913,-0.75745595,-0.79278225,-0.8820265,-0.5939502,-0.41275728,-1.4819782,-0.83699405,-0.85417527,-0.75632614,-0.2712977,0.4214269,0.36950764,0.5172213,0.41401634,-0.07389496,-0.47887757,0.16403647,-0.28507,0.37441322,-0.3663267,-0.27038357,-0.30048528,0.10319543,-0.19884536,-0.17232385,-0.650385,-0.2505724,1.4734731,0.91336805,-1.0374265,-0.7606743,-0.023726737,-1.2007525,0.050306953,-0.5057647,-0.60269797,0.19661164,-1.1057991,-1.6382635,-0.43464828,-0.9329212,-0.530907,-0.4777206,-0.578572,-1.0714282,0.22027054,-0.93622935,-0.5291879,-0.54187363,-0.89862365,0.12168927,0.28871298,0.6169069,0.18533674,0.7109816,-0.3288771,0.112789914,-0.77513915,0.5044294,-0.6557647,-0.53777504,-0.57245684,0.09730321,-0.195961,0.0071108607,0.017406464,-0.61989087
827,0.20242032,-0.66220206,0.4096782,-0.9102942,-1.7533602,-0.694533,-0.911053,-1.0363885,-0.109787576,-1.6452868,-0.8186633,0.09342211,-0.92200416,-0.6790198,-0.837561,-1.5301028,-0.83130866,-0.67222816,-0.8858259,0.33333522,0.17427048,0.92281014,1.6680917,1.527672,2.0035279,0.7967901,0.9954731,0.28038386,-0.16040833,-0.77679473,-0.9422227,-0.8082589,-1.2460072,-0.21876898,-0.6089475,-0.7851904,-0.77633804,-0.3253936,-0.5564542,-0.00858723,-0.50187266,0.7770377,-0.31150135,1.6588197,1.9146487,-0.705959,0.13772604,1.4151493,-0.9459625,-0.36389112,-0.790434,-0.56843835,0.6239089,-0.88634956,-0.25094554,0.018816795,-0.5480527,-0.17440933,0.078002654,1.0609269,-0.49658123,0.8094125,0.27600995,1.3627145,0.45789385,0.8910415,0.057697795,0.42075065,-0.6949882,0.19726545,-0.78132296,-0.27284667,-0.28428295,-0.65763533,-0.9517746,-0.56559587,-0.29194954,-0.17116095,-0.7230492,-0.52777684
828,0.7269287,-1.3446395,-0.91282684,-0.054897252,-2.3871393,-1.2470407,-1.2031761,-1.8852667,0.041117717,0.2641128,-0.3268023,1.2223337,-1.0668247,-0.12982482,-0.56541926,-1.289991,-0.7114041,-0.10285432,-1.2434131,0.18720719,0.23977965,-0.10376838,0.8526369,-0.11147329,0.48502523,-0.559252,0.21190216,0.34938133,1.2128576,1.081259,0.94911206,-0.044929955,-0.14604972,-0.38152477,-0.5679407,-0.4990686,-1.236828,-1.1628876,-0.75631636,-0.2579029,-1.895084,-0.5670658,1.0912415,1.9683617,0.70741266,0.46951628,-0.0896097,1.8288757,-0.6889534,-0.051093947,-0.97996205,-0.6653784,1.5936819,-0.36670277,-0.70875424,-0.083484255,-0.3520733,0.1440845,-0.3342446,-0.13624874,-0.9663785,0.625247,2.3524785,1.8912334,1.3787298,0.6043426,1.3141228,2.2864141,3.085235,1.6910889,2.0278206,2.2199411,1.3488859,-0.32495075,0.0039401124,-0.5348513,-0.20327133,0.64457566,0.57570755,-0.08168213
829,-0.15569372,-1.0086337,-0.27844173,-0.29399472,-1.7842109,-0.0117469635,-1.5091242,-1.7031739,0.5448422,-1.1518469,0.5647542,-0.045503568,-0.9479617,0.83384657,-0.6958636,-0.97892207,-1.189091,-0.16209644,-1.8501358,-0.2738564,-0.6252976,-0.12866193,-0.38241398,0.45711842,-0.1829518,0.26692507,-0.29257298,0.1710094,0.5218298,0.7254025,0.701632,0.54269296,-0.17880861,-0.035462875,-0.50742555,-0.63817847,-1.102952,-0.5297264,-0.73970985,-0.4881283,0.8413164,-0.73850524,-0.07478647,1.2079039,1.0756764,-0.24932793,0.48046166,1.789434,-0.17946462,0.8695828,-0.5929802,-0.84626234,0.52100635,-0.11319151,0.048110962,-0.34203038,0.08227861,-0.30581564,0.68598205,-0.7753696,-0.87670237,-0.24759528,-0.2841417,0.10610697,-0.37303868,-0.02428469,-0.44442734,0.8385987,0.2812124,0.8748871,0.5826164,0.86824644,1.0830382,0.8669919,0.14192724,-0.36568862,-0.8181628,-0.87926877,-0.8496813,-1.031351
830,-0.106325515,-0.7475445,0.56770706,-0.44640234,-1.2552022,-0.66136384,-1.3532194,-0.23478949,0.3437971,-1.0839441,-0.71431977,-0.069417834,-0.93202394,-0.40115908,-0.5754105,-1.0353401,-0.26373237,-1.1780558,-2.0039713,-0.4615731,-1.3523047,-0.79322183,-0.68671685,0.3063206,-0.08471431,-0.052471086,-0.021268608,-0.30239692,-0.5233268,-0.65690213,-0.6404378,0.045372628,0.11697554,0.4140066,-0.2654406,-0.4046677,-0.8904187,-0.6474293,-0.45232597,-0.33981484,-0.66023296,1.069118,-1.4552398,-0.27705264,0.42890576,-0.24019709,0.741443,-0.77405334,-1.6526016,0.011258004,-0.61345625,-0.5033493,0.43283668,-0.348618,-0.711567,-0.5754819,-1.1393678,-0.20781687,0.4505345,-0.01968878,-0.17569391,-0.3910793,0.023543729,-0.009716548,-0.35692447,0.72172886,-0.12349291,0.17169532,-0.05274437,0.1596469,-0.5419994,-0.3120886,-0.07090328,0.102014564,-0.73644215,-0.8556787,-1.1383973,-1.2098742,-1.1827769,-0.7771809
831,-0.0020030779,-0.92167103,-0.1999359,-1.2317994,-1.6551296,-0.968356,-1.2276677,-2.0084696,0.5727437,-1.4515444,-0.6836726,0.25543854,-1.7409272,-0.22028902,-1.0968751,-1.5647457,-0.6942725,-1.6395565,-1.9227202,-1.1024624,-0.36205438,0.4321544,1.2904252,1.3254083,1.3998339,1.4537808,1.5804564,0.6312082,0.9201905,0.0037539033,-0.46216697,-0.5490669,-0.48289922,-0.31792882,-0.6784966,-0.5897077,-0.6603304,-0.9772567,-1.1842257,-0.90190417,0.41596892,0.010650259,-0.2121353,-1.4431381,1.4441191,1.3811914,1.3618945,3.5920236,-1.1149645,1.1700932,0.584492,-0.8704131,1.4633739,-0.6722777,0.079301044,-0.031958375,-0.11720721,-0.17987964,1.3216249,-0.36484176,-0.5995612,0.8887334,0.87293065,1.6552447,1.5572858,1.7032685,1.3237962,1.7082454,1.981173,1.2654723,1.1740863,0.16416664,-0.71753436,-0.5151868,-0.0030603847,-0.45248106,-0.64421755,-0.73163754,-0.10652023,-0.7549048
832,-0.97307503,-0.6907663,0.097788304,-0.075050406,-1.2611626,-0.18610345,-0.18594426,0.10786643,0.76330966,-1.0029786,-0.3573224,-0.96023726,-0.40136003,-0.840741,-0.96420866,-0.5898676,0.30390516,0.11782456,0.4782251,1.256517,0.8788086,0.3166472,0.6917221,0.12928593,-0.14306684,-0.29019067,-0.115374304,-0.6696701,-0.76843774,-0.9366186,-0.62251633,-0.17188525,-0.8857881,-0.35813156,-0.3901077,-0.31882444,-0.15235494,0.07189135,0.6382349,0.4257534,-0.21607299,0.32283828,-0.33337912,-0.18465196,0.4391534,0.08236423,0.79128945,-0.63183254,-0.89861554,-0.15048413,-0.9249989,-0.5019998,-1.2859018,-0.6393101,-0.34389383,-0.51993924,-0.15027407,0.95976996,0.57125103,1.7228651,0.10685358,0.4155918,-0.90535045,-0.305701,-0.19394355,-0.28236976,-1.100203,-0.012312868,-1.1201882,-1.0100995,-1.2543547,-0.7678395,-1.022082,-1.0321279,-0.9483376,-1.0667537,-0.6171595,-0.3771006,0.20594905,-0.14350808
833,-0.78423905,-0.7845485,-0.03533992,-0.5015267,-1.0693341,-0.44697616,-0.04377254,0.21327,0.7062888,-0.65922797,-0.35684595,-0.8267108,-0.25992137,-0.375729,-0.4279148,-0.036069475,0.7844125,0.52036494,0.61540043,0.9956497,0.7818545,-0.053408094,0.22098522,0.12788235,0.188461,0.25009453,0.20139752,-0.22152908,-0.6748437,-0.8093961,-0.9141174,-0.47492245,-0.25297463,0.27387106,0.6364046,0.38170657,0.5959828,0.31061104,0.76303875,-0.22652787,-0.23968093,0.4084373,-1.0823077,-0.019003162,-0.7549938,-0.20463747,0.420429,-0.5608893,-1.0052849,-0.7437843,-0.41243756,-0.4936841,-0.6805623,-0.9868204,-0.6006906,-0.44363362,-0.3519416,1.0482684,0.08192809,1.0945095,-0.66633475,-0.18562022,-0.7868462,-0.27638257,-1.1496005,-0.045323137,-1.5541544,-0.29383773,-1.1379402,-1.0045978,-1.1308041,-0.67915964,-0.004220096,0.13511042,0.20660025,-0.024486251,-0.81245536,-0.5807379,-0.826723,-0.15004133
834,-0.7812554,-1.069976,0.34218705,-0.5289387,-0.9998178,-0.52218336,-0.78787166,-0.27108505,0.7747671,-1.4779968,-0.34236148,-0.5395538,-0.38495192,-0.8023573,-0.58423406,-0.5553945,-0.1423426,-0.1884185,-0.046459194,0.6531031,0.43680093,-0.075455934,0.90707225,0.21660338,-0.57236576,-0.0987377,-0.28070208,-0.17247944,-0.7456551,-0.8848718,-0.35824,-0.17761369,-0.36933768,-0.2241327,-0.33428255,-0.6916095,0.0023317398,0.020457411,0.8329015,-0.44810206,-0.5123915,0.2568206,-0.98079664,0.7871239,0.018539945,-1.3650005,0.7110246,-0.60607463,-1.1842096,-0.7875643,-1.206938,-0.1834185,0.7801653,-0.2870574,0.49568158,-0.2796333,-1.443694,-0.5117861,0.5781952,0.692276,-0.6773583,0.20443647,-0.73799306,-0.34536704,-1.1889426,-0.5727322,-1.4301572,-0.04838,-0.71731555,-0.23555326,-0.08941509,0.071266584,-0.1029911,-0.3765617,-0.40397638,-0.8733862,-1.174863,-0.3716176,-0.6798501,-0.59111726
